name,start,median_deviation,many
SimdBlockFilter,142,0.562826682292563,9
SimdBlockFilter,151,1.08312999298058,9
SimdBlockFilter,159,0.490937767322491,9
SimdBlockFilter,168,0.574260288495512,9
SimdBlockFilter,178,0.733240316969772,9
SimdBlockFilter,188,1.1118870640616,9
SimdBlockFilter,198,1.32048933183267,9
SimdBlockFilter,209,0.550658436654219,9
SimdBlockFilter,220,1.24958218015054,9
SimdBlockFilter,232,0.818748511183844,9
SimdBlockFilter,245,0.995673300938563,9
SimdBlockFilter,258,1.10437086128103,9
SimdBlockFilter,272,0.929873281712317,9
SimdBlockFilter,287,0.443075838345432,9
SimdBlockFilter,302,0.644115075843015,9
SimdBlockFilter,318,0.471377413154486,9
SimdBlockFilter,335,0.252099495267459,9
SimdBlockFilter,353,0.727462856578847,9
SimdBlockFilter,372,0.663038693929817,9
SimdBlockFilter,391,1.65538098301511,9
SimdBlockFilter,412,0.355257694486337,9
SimdBlockFilter,434,0.748730272148213,9
SimdBlockFilter,456,0.657313477321359,9
SimdBlockFilter,480,0.443265825373452,9
SimdBlockFilter,505,0.502295313994438,9
SimdBlockFilter,531,0.366334823404085,9
SimdBlockFilter,559,0.36392289813999,9
SimdBlockFilter,588,0.521789749424496,9
SimdBlockFilter,618,0.904466249567446,9
SimdBlockFilter,650,0.841319426060251,9
SimdBlockFilter,684,0.683035938279854,9
SimdBlockFilter,719,0.712965582521825,9
SimdBlockFilter,756,0.216264853409517,9
SimdBlockFilter,795,0.658666628040341,9
SimdBlockFilter,836,0.566107899400795,9
SimdBlockFilter,879,1.83990576828232,9
SimdBlockFilter,924,0.978833853718789,9
SimdBlockFilter,971,0.624457799225924,9
SimdBlockFilter,1020,0.696203280317441,9
SimdBlockFilter,1072,0.349291601558914,9
SimdBlockFilter,1127,0.800465057075782,9
SimdBlockFilter,1184,0.579098728472136,9
SimdBlockFilter,1245,1.11437825496115,9
SimdBlockFilter,1308,0.638826729992629,9
SimdBlockFilter,1374,0.708456722337011,9
SimdBlockFilter,1444,0.822144158209727,9
SimdBlockFilter,1517,1.03845557268863,9
SimdBlockFilter,1594,0.850841866466866,9
SimdBlockFilter,1675,0.827086297945649,9
SimdBlockFilter,1760,1.15158789372951,9
SimdBlockFilter,1849,1.47304550637638,9
SimdBlockFilter,1942,1.31427062897607,9
SimdBlockFilter,2040,1.46439216871906,9
SimdBlockFilter,2143,0.997907488560807,9
SimdBlockFilter,2251,0.574262527703686,9
SimdBlockFilter,2365,1.41067864976799,9
SimdBlockFilter,2484,0.715985567696202,9
SimdBlockFilter,2610,0.782413163266869,9
SimdBlockFilter,2741,1.12252312555436,9
SimdBlockFilter,2879,0.932288747812257,9
SimdBlockFilter,3024,1.10380627228998,9
SimdBlockFilter,3176,0.929236345662738,9
SimdBlockFilter,3336,1.1401406474048,9
SimdBlockFilter,3504,0.96470227793807,9
SimdBlockFilter,3680,1.2420749098098,9
SimdBlockFilter,3865,2.01744174326721,9
SimdBlockFilter,4060,1.11829807360892,9
SimdBlockFilter,4264,1.10527085889225,9
SimdBlockFilter,4478,1.44607601507971,9
SimdBlockFilter,4703,1.06473315542459,9
SimdBlockFilter,4939,1.18150419485457,9
SimdBlockFilter,5187,2.82255317831378,9
SimdBlockFilter,5447,1.27935831742687,9
SimdBlockFilter,5721,1.58713807439022,9
SimdBlockFilter,6008,2.2451093449818,9
SimdBlockFilter,6309,2.684644904809,9
SimdBlockFilter,6625,4.23551542881776,9
SimdBlockFilter,6958,2.87896351529495,9
SimdBlockFilter,7307,2.14617203752987,9
SimdBlockFilter,7673,3.65706782791047,9
SimdBlockFilter,8058,2.27193941806136,9
SimdBlockFilter,8462,2.80335612730233,9
SimdBlockFilter,8886,1.25801658193699,9
SimdBlockFilter,9331,3.10457041578288,9
SimdBlockFilter,9799,2.16383090306501,9
SimdBlockFilter,10290,2.43995031483403,9
SimdBlockFilter,10805,3.15633944718216,9
SimdBlockFilter,11346,2.79917029940704,9
SimdBlockFilter,11915,2.24278632261344,9
SimdBlockFilter,12511,1.53040597173877,9
SimdBlockFilter,13138,2.20505218099884,9
SimdBlockFilter,13796,4.36261011866848,9
SimdBlockFilter,14487,1.47812005724185,9
SimdBlockFilter,15212,0.948428619958308,9
SimdBlockFilter,15974,3.60973082012417,9
SimdBlockFilter,16773,2.42536648000856,9
SimdBlockFilter,17613,2.66401306571231,9
SimdBlockFilter,18495,2.8970949750205,9
SimdBlockFilter,19421,1.9390818656927,9
SimdBlockFilter,20393,2.96149197029874,9
SimdBlockFilter,21413,1.60421526018157,9
SimdBlockFilter,22485,1.90138021877327,9
SimdBlockFilter,23610,4.87124285832575,9
SimdBlockFilter,24792,3.09745635586692,9
SimdBlockFilter,26032,2.84176550896881,9
SimdBlockFilter,27335,4.97539854359378,9
SimdBlockFilter,28703,5.5900814603679,9
SimdBlockFilter,30139,4.62247029937014,9
SimdBlockFilter,31647,2.77329245697192,9
SimdBlockFilter,33230,3.53602332925462,9
SimdBlockFilter,34893,6.16018642385535,9
SimdBlockFilter,36639,3.42031869718161,9
SimdBlockFilter,38472,6.96709262335993,9
SimdBlockFilter,40396,1.83559084539935,9
SimdBlockFilter,42417,4.1174016764219,9
SimdBlockFilter,44539,6.28381883032472,9
SimdBlockFilter,46767,3.02780469998867,9
SimdBlockFilter,49106,1.30222036737977,9
SimdBlockFilter,51563,6.07028181959248,9
SimdBlockFilter,54142,3.15507743177391,9
SimdBlockFilter,56850,7.58475660007388,9
SimdBlockFilter,59693,3.14866132798009,9
SimdBlockFilter,62679,12.7820833066462,9
SimdBlockFilter,65814,4.3250516851152,9
SimdBlockFilter,69106,5.6553131221092,9
SimdBlockFilter,72562,10.7462858846785,9
SimdBlockFilter,76191,9.57295122467707,9
SimdBlockFilter,80002,4.67588475902543,9
SimdBlockFilter,84003,6.78027236848175,9
SimdBlockFilter,88204,3.95384320429454,9
SimdBlockFilter,92615,4.43637815021632,9
SimdBlockFilter,97247,3.45315595810927,9
SimdBlockFilter,102110,7.50502358293098,9
SimdBlockFilter,107217,9.7618906240722,9
SimdBlockFilter,112579,5.67400363838104,9
SimdBlockFilter,118209,8.20055344258981,9
SimdBlockFilter,124120,4.85224689631053,9
SimdBlockFilter,130327,2.34108830390063,9
SimdBlockFilter,136845,4.38188639616521,9
SimdBlockFilter,143688,2.94530498325108,9
SimdBlockFilter,150873,2.81724415492035,9
SimdBlockFilter,158418,2.85733571487912,9
SimdBlockFilter,166340,6.1137396549669,9
SimdBlockFilter,174658,4.87023642640709,9
SimdBlockFilter,183392,5.9615312884656,9
SimdBlockFilter,192563,10.8452511694618,9
SimdBlockFilter,202192,5.34228327658779,9
SimdBlockFilter,212302,6.06166444441823,9
SimdBlockFilter,222919,4.59456662949381,9
SimdBlockFilter,234065,5.86135792235551,9
SimdBlockFilter,245770,7.5978099409207,9
SimdBlockFilter,258059,3.93057849795047,9
SimdBlockFilter,270963,4.87361036864098,9
SimdBlockFilter,284512,5.46060051497031,9
SimdBlockFilter,298739,4.98051231974948,9
SimdBlockFilter,313677,9.02709806148991,9
SimdBlockFilter,329362,5.46079283593839,9
SimdBlockFilter,345831,5.10858521075692,9
SimdBlockFilter,363124,9.78746859813344,9
SimdBlockFilter,381281,5.74272091657219,9
SimdBlockFilter,400346,4.93213146475338,9
SimdBlockFilter,420364,5.80739012175441,9
SimdBlockFilter,441384,5.73181107879503,9
SimdBlockFilter,463454,2.80589064983896,9
SimdBlockFilter,486627,4.94600832803297,9
SimdBlockFilter,510960,6.08998846029082,9
SimdBlockFilter,536509,6.33858412439457,9
SimdBlockFilter,563335,4.80591719431292,9
SimdBlockFilter,591503,5.91863088397817,9
SimdBlockFilter,621079,4.69233150377616,9
SimdBlockFilter,652134,4.17995156813721,9
SimdBlockFilter,684742,4.50523591962155,9
SimdBlockFilter,718980,3.774793804385,9
SimdBlockFilter,754930,3.78054090209244,9
SimdBlockFilter,792678,4.35177990554299,9
SimdBlockFilter,832313,3.52953696805926,9
SimdBlockFilter,873929,3.0092789648421,9
SimdBlockFilter,917627,4.00595025766743,9
SimdBlockFilter,963509,2.18253523316603,9
SimdBlockFilter,1011686,3.11497501580145,9
SimdBlockFilter,1062271,3.89987744642925,9
SimdBlockFilter,1115386,2.83325829074849,9
SimdBlockFilter,1171156,3.02085903819075,9
SimdBlockFilter,1229715,3.35219851980845,9
SimdBlockFilter,1291201,3.92897777534848,9
SimdBlockFilter,1355762,4.36677606924484,9
SimdBlockFilter,1423552,2.75214429833127,9
SimdBlockFilter,1494730,2.71239956107749,9
SimdBlockFilter,1569468,2.23017559242773,9
SimdBlockFilter,1647942,2.69852763021712,9
SimdBlockFilter,1730340,4.22715861865283,9
SimdBlockFilter,1816858,3.11148436440714,9
SimdBlockFilter,1907702,2.69645342909686,9
SimdBlockFilter,2003088,2.81549418809245,9
SimdBlockFilter,2103244,2.75713815830217,9
SimdBlockFilter,2208407,2.7681811268279,9
SimdBlockFilter,2318829,3.13292265571527,9
SimdBlockFilter,2434771,3.62722896467556,9
SimdBlockFilter,2556511,2.319096421533,9
SimdBlockFilter,2684337,2.51903830078016,9
SimdBlockFilter,2818555,2.50189517184009,9
SimdBlockFilter,2959484,3.69438344457546,9
SimdBlockFilter,3107459,4.03698380786421,9
SimdBlockFilter,3262833,2.20965494412797,9
SimdBlockFilter,3425976,3.34845964468694,9
SimdBlockFilter,3597275,2.53721447999776,9
SimdBlockFilter,3777140,2.98863094832868,9
SimdBlockFilter,3965998,2.58158176273027,9
SimdBlockFilter,4164299,2.66513423542216,9
SimdBlockFilter,4372515,3.5672628304821,9
SimdBlockFilter,4591142,3.68204654800654,9
SimdBlockFilter,4820700,3.40441127473846,9
SimdBlockFilter,5061736,2.92261768324652,9
SimdBlockFilter,5314824,2.26003130813498,9
SimdBlockFilter,5580566,3.82980294040494,9
SimdBlockFilter,5859595,2.29063402976619,9
SimdBlockFilter,6152576,2.78683423037077,9
SimdBlockFilter,6460206,2.13624213271288,9
SimdBlockFilter,6783217,2.86994294928259,9
SimdBlockFilter,7122379,0.550694054431962,9
SimdBlockFilter,7478499,1.93692901747051,9
SimdBlockFilter,7852425,0.906691239779609,9
SimdBlockFilter,8245048,1.78992840027495,9
SimdBlockFilter,8657301,2.46445497630333,9
SimdBlockFilter,9090167,3.48020818374816,9
SimdBlockFilter,9544677,1.29019564473775,9
SimdBlockFilter,10021911,2.18720049187147,9
SimdBlockFilter,10523008,4.65299664052005,9
SimdBlockFilter,11049159,2.10446751800135,9
SimdBlockFilter,11601618,2.93796862591406,9
SimdBlockFilter,12181700,2.71245192108856,9
SimdBlockFilter,12790786,1.66219477425004,9
SimdBlockFilter,13430327,5.69160137499613,9
SimdBlockFilter,14101844,2.35129676529991,9
SimdBlockFilter,14806937,3.49277418892129,9
SimdBlockFilter,15547285,1.42423737034881,9
SimdBlockFilter,16324650,2.58744664613686,9
SimdBlockFilter,17140884,3.09498126671474,9
SimdBlockFilter,17997929,3.00878993846151,9
SimdBlockFilter,18897827,2.23372398802195,9
SimdBlockFilter,19842719,3.82932876905971,9
SimdBlockFilter,20834856,3.03078307374505,9
SimdBlockFilter,21876600,3.89805381433197,9
SimdBlockFilter,22970431,2.84737083220894,9
SimdBlockFilter,24118953,1.30335841484514,9
SimdBlockFilter,25324902,1.8764325269745,9
SimdBlockFilter,26591148,2.46859998849312,9
SimdBlockFilter,27920707,3.80396149689864,9
SimdBlockFilter,29316743,2.28594272875928,9
SimdBlockFilter,30782581,1.55469623094953,9
SimdBlockFilter,32321711,2.04454243456341,9
SimdBlockFilter,33937798,3.60513969219797,9
SimdBlockFilter,35634689,2.96025607289824,9
SimdBlockFilter,37416424,2.5902208287425,9
SimdBlockFilter,39287247,2.85650097455058,9
SimdBlockFilter,41251610,3.27828971618135,9
SimdBlockFilter,43314191,3.23995214402836,9
SimdBlockFilter,45479902,2.98291468616474,9
SimdBlockFilter,47753898,2.73068312827488,9
SimdBlockFilter,50141594,3.47759349212566,9
SimdBlockFilter,52648675,1.97871870334721,9
SimdBlockFilter,55281110,3.5977265489587,9
SimdBlockFilter,58045166,3.28891595615105,9
SimdBlockFilter,60947425,3.7965165592614,9
SimdBlockFilter,63994798,3.85176038199759,9
SimdBlockFilter,67194539,3.49067358011388,9
SimdBlockFilter,70554267,2.74256294421561,9
SimdBlockFilter,74081981,2.6736269052209,9
SimdBlockFilter,77786081,3.07768724737038,9
SimdBlockFilter,81675386,2.52817479423709,9
SimdBlockFilter,85759156,2.60480817480954,9
SimdBlockFilter,90047115,2.98171579225392,9
SimdBlockFilter,94549472,2.86566673965405,9
SimdBlockFilter,99276947,2.00833099653195,9
TaffyBlock,0,1.48926823761541,9
TaffyBlock,1,1.47958895809365,9
TaffyBlock,2,1.63090485797022,9
TaffyBlock,3,0.571549714834346,9
TaffyBlock,4,0.956833430348334,9
TaffyBlock,5,0.815491280046434,9
TaffyBlock,6,0.899773748221577,9
TaffyBlock,8,0.92226662357123,9
TaffyBlock,9,0.579989629163669,9
TaffyBlock,11,0.999546881850987,9
TaffyBlock,12,1.88064082717527,9
TaffyBlock,14,2.09894849867134,9
TaffyBlock,15,1.30022989181491,9
TaffyBlock,17,1.02970325979296,9
TaffyBlock,19,1.15268540598654,9
TaffyBlock,21,0.926150521510944,9
TaffyBlock,23,2.36127845812697,9
TaffyBlock,25,0.981080816486376,9
TaffyBlock,28,1.41003219768247,9
TaffyBlock,30,0.520873430835789,9
TaffyBlock,33,0.398706932206578,9
TaffyBlock,35,0.547758598267007,9
TaffyBlock,38,0.194666725290178,9
TaffyBlock,41,0.500580510673474,9
TaffyBlock,44,0.635775446711282,9
TaffyBlock,47,0.601208149440961,9
TaffyBlock,51,0.714323538367173,9
TaffyBlock,54,0.781371486171876,9
TaffyBlock,58,0.370030604614588,9
TaffyBlock,62,0.437707324911575,9
TaffyBlock,66,0.629074965593164,9
TaffyBlock,70,0.612208104584363,9
TaffyBlock,75,0.680380634677189,9
TaffyBlock,80,0.807245282354214,9
TaffyBlock,85,0.904387214322131,9
TaffyBlock,90,1.32818548125113,9
TaffyBlock,95,2.55702409539837,9
TaffyBlock,101,1.70111875471906,9
TaffyBlock,107,2.17412708122102,9
TaffyBlock,114,2.37678051084665,9
TaffyBlock,120,3.06939374133176,9
TaffyBlock,127,2.51542070995533,9
TaffyBlock,135,1.57154820475242,9
TaffyBlock,142,1.73524491532885,9
TaffyBlock,151,1.8760175197202,9
TaffyBlock,159,1.2317597192889,9
TaffyBlock,168,1.71109113254456,9
TaffyBlock,178,1.53967738601449,9
TaffyBlock,188,2.35626282289548,9
TaffyBlock,198,1.16463037635806,9
TaffyBlock,209,1.44768394621722,9
TaffyBlock,220,1.70541140156263,9
TaffyBlock,232,1.4335708156989,9
TaffyBlock,245,1.55292472345509,9
TaffyBlock,258,1.66336747833107,9
TaffyBlock,272,2.52380174658226,9
TaffyBlock,287,0.458056231672964,9
TaffyBlock,302,1.33863127845074,9
TaffyBlock,318,0.909892807148738,9
TaffyBlock,335,1.59929819825898,9
TaffyBlock,353,0.688558814797784,9
TaffyBlock,372,1.29696830059712,9
TaffyBlock,391,1.73956888944913,9
TaffyBlock,412,0.535678285829482,9
TaffyBlock,434,0.713279070436315,9
TaffyBlock,456,0.292282776398884,9
TaffyBlock,480,0.549806517133296,9
TaffyBlock,505,0.744432085898697,9
TaffyBlock,531,0.29028591413833,9
TaffyBlock,559,0.628253926587038,9
TaffyBlock,588,0.761661297100432,9
TaffyBlock,618,0.625682701970552,9
TaffyBlock,650,0.469606737151395,9
TaffyBlock,684,0.40442238504163,9
TaffyBlock,719,0.812076132137392,9
TaffyBlock,756,0.704675367875563,9
TaffyBlock,795,0.805390324788133,9
TaffyBlock,836,0.281398753429819,9
TaffyBlock,879,0.841564112044219,9
TaffyBlock,924,0.593998775260271,9
TaffyBlock,971,0.3288828543411,9
TaffyBlock,1020,2.84617819886184,9
TaffyBlock,1072,0.864229408101577,9
TaffyBlock,1127,2.37573832179263,9
TaffyBlock,1184,0.282161933790022,9
TaffyBlock,1245,0.502961041318435,9
TaffyBlock,1308,1.57828427442446,9
TaffyBlock,1374,0.765112681610006,9
TaffyBlock,1444,0.273953993841687,9
TaffyBlock,1517,0.311803337952651,9
TaffyBlock,1594,1.49157235000608,9
TaffyBlock,1675,0.436034429338987,9
TaffyBlock,1760,0.896353866237592,9
TaffyBlock,1849,0.247151727048043,9
TaffyBlock,1942,0.579063404786577,9
TaffyBlock,2040,0.622617113682324,9
TaffyBlock,2143,0.731671690546689,9
TaffyBlock,2251,0.711116996623189,9
TaffyBlock,2365,1.58790270607855,9
TaffyBlock,2484,1.49946471437026,9
TaffyBlock,2610,0.856189232332024,9
TaffyBlock,2741,1.20714917433373,9
TaffyBlock,2879,0.301996569110243,9
TaffyBlock,3024,1.57188180078136,9
TaffyBlock,3176,0.358149023671507,9
TaffyBlock,3336,0.642493597641602,9
TaffyBlock,3504,0.720100389330418,9
TaffyBlock,3680,0.583661322837662,9
TaffyBlock,3865,0.696083888345076,9
TaffyBlock,4060,0.803212851405612,9
TaffyBlock,4264,0.162349600348461,9
TaffyBlock,4478,0.713412148389734,9
TaffyBlock,4703,1.09852133023624,9
TaffyBlock,4939,0.701479586662296,9
TaffyBlock,5187,0.506697042303306,9
TaffyBlock,5447,0.540862346882035,9
TaffyBlock,5721,0.377843608518262,9
TaffyBlock,6008,0.472468241188059,9
TaffyBlock,6309,1.9129832711679,9
TaffyBlock,6625,1.17477017192987,9
TaffyBlock,6958,0.761782872405546,9
TaffyBlock,7307,0.595311089062551,9
TaffyBlock,7673,0.342159492981854,9
TaffyBlock,8058,1.23067230480095,9
TaffyBlock,8462,0.60070708781437,9
TaffyBlock,8886,1.54250152115201,9
TaffyBlock,9331,1.85368765522902,9
TaffyBlock,9799,1.89588380307994,9
TaffyBlock,10290,1.36913775029385,9
TaffyBlock,10805,1.17488718232919,9
TaffyBlock,11346,1.3079955311031,9
TaffyBlock,11915,0.781938788362237,9
TaffyBlock,12511,0.846935150159872,9
TaffyBlock,13138,0.885168715668323,9
TaffyBlock,13796,1.00178385532463,9
TaffyBlock,14487,0.459624996087192,9
TaffyBlock,15212,0.881667380920034,9
TaffyBlock,15974,1.12223292567836,9
TaffyBlock,16773,0.568311865397249,9
TaffyBlock,17613,1.04527745501059,9
TaffyBlock,18495,0.225607404550719,9
TaffyBlock,19421,0.504386812507256,9
TaffyBlock,20393,0.518931385738999,9
TaffyBlock,21413,0.797851900242094,9
TaffyBlock,22485,0.957731355875331,9
TaffyBlock,23610,0.89453409482923,9
TaffyBlock,24792,0.876744774629804,9
TaffyBlock,26032,0.853572852775299,9
TaffyBlock,27335,0.384441002002487,9
TaffyBlock,28703,0.615484901016983,9
TaffyBlock,30139,0.733539007292934,9
TaffyBlock,31647,1.56623224706108,9
TaffyBlock,33230,1.00469658963548,9
TaffyBlock,34893,1.11575639762469,9
TaffyBlock,36639,0.604018226825664,9
TaffyBlock,38472,1.04608050847458,9
TaffyBlock,40396,2.41505787265819,9
TaffyBlock,42417,0.803029771715114,9
TaffyBlock,44539,0.964150993167851,9
TaffyBlock,46767,1.71359167759482,9
TaffyBlock,49106,0.515627928465878,9
TaffyBlock,51563,0.510463634901103,9
TaffyBlock,54142,1.70073518183207,9
TaffyBlock,56850,2.30604218805863,9
TaffyBlock,59693,3.21542283335084,9
TaffyBlock,62679,4.38290948769624,9
TaffyBlock,65814,5.6221830903971,9
TaffyBlock,69106,5.33580685261145,9
TaffyBlock,72562,5.54890339435387,9
TaffyBlock,76191,5.3238816365965,9
TaffyBlock,80002,3.05459682234553,9
TaffyBlock,84003,3.34841792121157,9
TaffyBlock,88204,1.53363039893336,9
TaffyBlock,92615,4.41289575997911,9
TaffyBlock,97247,1.34770889487871,9
TaffyBlock,102110,2.95629474137466,9
TaffyBlock,107217,2.2737083524182,9
TaffyBlock,112579,1.79230939837418,9
TaffyBlock,118209,3.96119014297172,9
TaffyBlock,124120,3.45342226284486,9
TaffyBlock,130327,2.79602506724251,9
TaffyBlock,136845,2.63808202549206,9
TaffyBlock,143688,2.61352693593586,9
TaffyBlock,150873,3.70405091228559,9
TaffyBlock,158418,3.67665850282184,9
TaffyBlock,166340,3.16222081490647,9
TaffyBlock,174658,2.23384315391853,9
TaffyBlock,183392,2.33438895234139,9
TaffyBlock,192563,3.27884151747523,9
TaffyBlock,202192,2.78148608489722,9
TaffyBlock,212302,3.92723441687295,9
TaffyBlock,222919,3.34318745046734,9
TaffyBlock,234065,3.96005414859837,9
TaffyBlock,245770,4.44445548588407,9
TaffyBlock,258059,5.18939084126249,9
TaffyBlock,270963,4.89386937873172,9
TaffyBlock,284512,8.55474309488862,9
TaffyBlock,298739,8.15707632560226,9
TaffyBlock,313677,4.22530967814133,9
TaffyBlock,329362,6.99249923825453,9
TaffyBlock,345831,7.19770442585346,9
TaffyBlock,363124,6.50984252782754,9
TaffyBlock,381281,9.04687865487018,9
TaffyBlock,400346,11.4400796132621,9
TaffyBlock,420364,15.8474677789626,9
TaffyBlock,441384,13.2750902748261,9
TaffyBlock,463454,13.7559567876832,9
TaffyBlock,486627,10.4119253939251,9
TaffyBlock,510960,7.15135694490872,9
TaffyBlock,536509,13.1793404566903,9
TaffyBlock,563335,7.91640347986773,9
TaffyBlock,591503,11.5679591871382,9
TaffyBlock,621079,6.7559646350838,9
TaffyBlock,652134,9.12964206119608,9
TaffyBlock,684742,6.02163825634092,9
TaffyBlock,718980,8.92027540687338,9
TaffyBlock,754930,3.26104432863911,9
TaffyBlock,792678,9.37253897317659,9
TaffyBlock,832313,5.27985518111504,9
TaffyBlock,873929,5.14299798260108,9
TaffyBlock,917627,8.43677146997669,9
TaffyBlock,963509,5.45684605447113,9
TaffyBlock,1011686,4.99798900656924,9
TaffyBlock,1062271,2.32436735705988,9
TaffyBlock,1115386,5.68721631639105,9
TaffyBlock,1171156,3.02313319712649,9
TaffyBlock,1229715,3.08100333830339,9
TaffyBlock,1291201,2.90450181408569,9
TaffyBlock,1355762,1.5251178764771,9
TaffyBlock,1423552,3.72679729173876,9
TaffyBlock,1494730,4.80132881709222,9
TaffyBlock,1569468,3.39215660887917,9
TaffyBlock,1647942,3.73058067186671,9
TaffyBlock,1730340,4.0495910416183,9
TaffyBlock,1816858,2.6345526749104,9
TaffyBlock,1907702,4.36864844738042,9
TaffyBlock,2003088,2.10859513537104,9
TaffyBlock,2103244,3.17407908783747,9
TaffyBlock,2208407,2.38997168540562,9
TaffyBlock,2318829,2.47473830701276,9
TaffyBlock,2434771,2.64843570968693,9
TaffyBlock,2556511,2.60772655653826,9
TaffyBlock,2684337,1.99793034346443,9
TaffyBlock,2818555,1.93028670113346,9
TaffyBlock,2959484,1.46768750916965,9
TaffyBlock,3107459,2.43561458310578,9
TaffyBlock,3262833,2.28833326067052,9
TaffyBlock,3425976,2.25936141622193,9
TaffyBlock,3597275,2.38456972647422,9
TaffyBlock,3777140,2.49615829455427,9
TaffyBlock,3965998,4.62019428398347,9
TaffyBlock,4164299,0.889093719695444,9
TaffyBlock,4372515,1.32318044638688,9
TaffyBlock,4591142,1.18727888127689,9
TaffyBlock,4820700,1.11519355410461,9
TaffyBlock,5061736,2.54871126112305,9
TaffyBlock,5314824,2.50774408199165,9
TaffyBlock,5580566,2.60791409899078,9
TaffyBlock,5859595,1.67057038863898,9
TaffyBlock,6152576,1.47406054928352,9
TaffyBlock,6460206,3.04287359672726,9
TaffyBlock,6783217,2.97238701069735,9
TaffyBlock,7122379,3.3846607725763,9
TaffyBlock,7478499,3.18307302679408,9
TaffyBlock,7852425,3.60002653349379,9
TaffyBlock,8245048,1.24080025327764,9
TaffyBlock,8657301,1.28796758023847,9
TaffyBlock,9090167,1.7525066786941,9
TaffyBlock,9544677,1.92951896020367,9
TaffyBlock,10021911,2.16657116563351,9
TaffyBlock,10523008,1.69012746143979,9
TaffyBlock,11049159,1.74784211705115,9
TaffyBlock,11601618,1.70200989379735,9
TaffyBlock,12181700,2.55476024358942,9
TaffyBlock,12790786,1.28053179429043,9
TaffyBlock,13430327,0.933541454043342,9
TaffyBlock,14101844,1.69291677424907,9
TaffyBlock,14806937,1.45481471335998,9
TaffyBlock,15547285,2.36048749198204,9
TaffyBlock,16324650,2.4532678294134,9
TaffyBlock,17140884,2.27049836872643,9
TaffyBlock,17997929,1.55446447631431,9
TaffyBlock,18897827,2.30109052359163,9
TaffyBlock,19842719,2.02587667865312,9
TaffyBlock,20834856,2.09136992351316,9
TaffyBlock,21876600,1.37380167131776,9
TaffyBlock,22970431,4.36940608372036,9
TaffyBlock,24118953,1.27713187200342,9
TaffyBlock,25324902,2.92057643965998,9
TaffyBlock,26591148,1.75159966935064,9
TaffyBlock,27920707,3.59181895306445,9
TaffyBlock,29316743,1.43302417515586,9
TaffyBlock,30782581,1.86994128369147,9
TaffyBlock,32321711,2.29122191456533,9
TaffyBlock,33937798,1.23227643184101,9
TaffyBlock,35634689,2.46477525411578,9
TaffyBlock,37416424,2.08280548797208,9
TaffyBlock,39287247,1.44483907077015,9
TaffyBlock,41251610,0.665245731167732,9
TaffyBlock,43314191,1.43579860274633,9
TaffyBlock,45479902,2.87709230685349,9
TaffyBlock,47753898,2.8857557438161,9
TaffyBlock,50141594,1.9330809869846,9
TaffyBlock,52648675,1.79494509559926,9
TaffyBlock,55281110,0.659778455440007,9
TaffyBlock,58045166,3.67511759707195,9
TaffyBlock,60947425,1.6639767376719,9
TaffyBlock,63994798,2.96023869403356,9
TaffyBlock,67194539,2.29896019288139,9
TaffyBlock,70554267,1.98948714980664,9
TaffyBlock,74081981,2.12240926914119,9
TaffyBlock,77786081,2.50834003185848,9
TaffyBlock,81675386,2.42816567634912,9
TaffyBlock,85759156,1.99639241242871,9
TaffyBlock,90047115,2.00737450280173,9
TaffyBlock,94549472,1.51989271345552,9
TaffyBlock,99276947,2.13643708937355,9
TaffyCuckoo,0,0.61941780982622,9
TaffyCuckoo,1,3.21174070455721,9
TaffyCuckoo,2,3.64995960154654,9
TaffyCuckoo,3,18.6779600619492,9
TaffyCuckoo,4,20.9694295332545,9
TaffyCuckoo,5,31.8565470130382,9
TaffyCuckoo,6,37.2346625850414,9
TaffyCuckoo,8,10.1838497769558,9
TaffyCuckoo,9,8.76541411787553,9
TaffyCuckoo,11,24.8203655441044,9
TaffyCuckoo,12,28.8558348055698,9
TaffyCuckoo,14,17.1229123696414,9
TaffyCuckoo,15,14.0171764849054,9
TaffyCuckoo,17,39.6572946516754,9
TaffyCuckoo,19,35.5446091741356,9
TaffyCuckoo,21,13.2952284213243,9
TaffyCuckoo,23,12.4452387421042,9
TaffyCuckoo,25,7.96195844855704,9
TaffyCuckoo,28,7.97164336351138,9
TaffyCuckoo,30,11.1193842769108,9
TaffyCuckoo,33,3.56270623272621,9
TaffyCuckoo,35,9.39670384820865,9
TaffyCuckoo,38,14.1048208739039,9
TaffyCuckoo,41,13.4705904231359,9
TaffyCuckoo,44,17.5606394593405,9
TaffyCuckoo,47,4.93738679961828,9
TaffyCuckoo,51,8.72300663610088,9
TaffyCuckoo,54,8.45855434352912,9
TaffyCuckoo,58,8.60478105451294,9
TaffyCuckoo,62,10.6616309870642,9
TaffyCuckoo,66,7.94626901533241,9
TaffyCuckoo,70,5.12007487131494,9
TaffyCuckoo,75,3.96428434859087,9
TaffyCuckoo,80,4.94471578590002,9
TaffyCuckoo,85,4.115115452266,9
TaffyCuckoo,90,6.54809090979058,9
TaffyCuckoo,95,8.66269283323762,9
TaffyCuckoo,101,3.90266189908621,9
TaffyCuckoo,107,2.88237401732458,9
TaffyCuckoo,114,5.92752519144051,9
TaffyCuckoo,120,3.16740956473868,9
TaffyCuckoo,127,4.40199393211467,9
TaffyCuckoo,135,4.73175679282549,9
